timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
2023-12-14 13:24:00,258.6015625,4767403.466666667,4420548.8,4767403.466666667,17.249822066676444,31.767617003327665,1
2023-12-14 13:26:00,260.96875,5297051.466666667,4716788.0,5297051.466666667,11.868524015557744,10.650093826673883,1
2023-12-14 13:28:00,258.7890625,4564757.6,4268561.866666666,4564757.6,12.58790834223166,13.368173856676247,1
2023-12-14 13:30:00,271.171875,5538318.933333334,4937172.8,5538318.933333334,10.681376422208915,19.09369678001288,1
2023-12-14 13:32:00,276.6484375,2545782.4,2449114.933333333,2545782.4,12.207510100011456,16.403890933337,1
2023-12-14 13:34:00,278.52734375,5374151.2,4839438.133333334,5374151.2,11.683274679995115,26.489199653321208,1
2023-12-14 13:36:00,274.57421875,3675437.333333334,3525479.2,3675437.333333334,19.466523391117033,17.588940523322286,1
2023-12-14 13:38:00,255.4453125,3077096.8,2797886.4,3077096.8,14.21743567777513,19.606705643309397,1
2023-12-14 13:40:00,276.44921875,5253871.733333333,4693250.133333334,5253871.733333333,18.876131748887325,19.51373619333026,1
2023-12-14 13:42:00,272.8671875,5895896.533333332,5223938.933333334,5895896.533333332,15.519302584450795,13.15132712001893,1
2023-12-14 13:44:00,269.96484375,4458936.266666667,4089096.8,4458936.266666667,11.183506015545898,17.222357563320355,1
2023-12-14 13:46:00,266.2109375,4607663.2,4266225.6,4607663.2,13.525168966670105,21.284132600000397,1
2023-12-14 13:48:00,270.75390625,4342291.466666667,3910693.866666666,4342291.466666667,6.7014247822226025,21.78111567666444,1
2023-12-14 13:50:00,263.8125,4185646.1333333324,3805572.266666666,4185646.1333333324,14.673625580002813,12.9847571933351,1
2023-12-14 13:52:00,268.5546875,4549456.0,3998187.7333333325,4549456.0,15.830967220002398,23.203398506666414,1
2023-12-14 13:54:00,269.03125,5486308.7892316915,4900797.494502565,5486308.7892316915,13.777881726296618,20.058606673548525,1
2023-12-14 13:56:00,254.05078125,4220063.733333333,3826902.666666666,4220063.733333333,15.494202839989965,22.64796998999373,1
2023-12-14 13:58:00,268.984375,4989323.466666667,4355381.333333333,4989323.466666667,14.868063653330966,19.51413533000353,1
2023-12-14 14:00:00,252.86328125,4999988.533333333,4360644.0,4999988.533333333,11.376564855551504,21.355833496660733,1
2023-12-14 14:02:00,262.26953125,3800434.933333333,3538691.466666667,3800434.933333333,13.752592602217598,22.100018526665128,1
